tid,toi,toidisplay,tfopwg_disp,disposition_group,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date
274057129,7257.01,TOI-7257.01,PC,candidate_for_prediction,1.0495702,3.76017,11.5276,6222.0,1.44,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
298189225,7258.01,TOI-7258.01,PC,candidate_for_prediction,6.2384297,12.6929,13.033,5448.0,1.1,0,,2025-08-06 12:04:41,2026-05-15 16:14:29
160103855,7259.01,TOI-7259.01,PC,candidate_for_prediction,16.4591808,8.17474,12.1708,5975.0,1.37,0,,2025-08-07 12:04:56,2026-05-15 16:14:29
174143743,726.01,TOI-726.01,FP,false_positive_or_alarm,0.46132,1.89253,10.1007,6629.0,1.21,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
418866096,7260.01,TOI-7260.01,FP,false_positive_or_alarm,6.6308943,10.415,12.2011,5410.1,1.18,0,,2025-11-15 12:04:02,2026-05-15 16:14:29
297413553,7261.01,TOI-7261.01,PC,candidate_for_prediction,2.3273503,13.0392,13.4962,5957.0,1.31,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
87932853,7262.01,TOI-7262.01,PC,candidate_for_prediction,6.4093679,9.96563,12.3598,5792.0,0.96,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
269130683,7263.01,TOI-7263.01,PC,candidate_for_prediction,49.2145201,7.69521,10.7836,6657.0,1.55,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
258279359,7264.01,TOI-7264.01,PC,candidate_for_prediction,10.5637482,10.598,13.4315,5533.0,1.08,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
275717567,7265.01,TOI-7265.01,CP,confirmed_or_known_planet,4.1723,10.1574,14.0157,3392.0,0.49,0,,2026-05-01 12:03:35,2026-05-15 16:14:29
110795273,7504.01,TOI-7504.01,PC,candidate_for_prediction,9.4715404,2.9723031,10.4003,5216.0,0.841029,0,,2025-09-04 12:04:12,2026-05-15 16:14:29
110795273,7504.02,TOI-7504.02,PC,candidate_for_prediction,4.4443069,2.485097,10.4003,5216.0,0.841029,0,,2025-09-04 12:04:12,2026-05-15 16:14:29
55871761,7505.01,TOI-7505.01,PC,candidate_for_prediction,3.8618241,13.3017642,10.4653,11396.0,4.73061,0,,2025-09-04 12:04:12,2026-05-15 16:14:29
270204383,7506.01,TOI-7506.01,PC,candidate_for_prediction,3.3335134,11.6746698,14.4469,4056.0,0.764913,0,,2025-09-25 12:04:21,2026-05-15 16:14:29
397231954,7507.01,TOI-7507.01,PC,candidate_for_prediction,17.280857,10.2633519,10.8487,6203.0,1.65382,0,,2025-09-25 12:04:21,2026-05-15 16:14:29
327302178,7508.01,TOI-7508.01,PC,candidate_for_prediction,1.0065503,5.721944,12.0974,5725.0,1.16996,0,,2025-09-25 12:04:21,2026-05-15 16:14:29
355058141,7509.01,TOI-7509.01,PC,candidate_for_prediction,0.7105047,4.3532065,10.2892,6052.7,1.35985,0,,2025-09-25 12:04:21,2026-05-15 16:14:29
14661418,751.01,TOI-751.01,KP,confirmed_or_known_planet,4.722816,12.0898005,12.4806,4803.0,0.793235,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
118798035,7510.01,TOI-7510.01,CP,confirmed_or_known_planet,11.5317273,11.6585655,11.2937,5586.0,1.079,0,,2025-10-17 12:03:54,2026-05-15 16:14:29
118798035,7510.02,TOI-7510.02,CP,confirmed_or_known_planet,22.5709991,9.2509241,11.2937,5586.0,1.079,0,,2025-10-17 12:03:54,2026-05-15 16:14:29
118798035,7510.03,TOI-7510.03,CP,confirmed_or_known_planet,48.8621728,6.3198545,11.2937,5586.0,1.079,0,,2025-10-17 12:03:54,2026-05-15 16:14:29
146364192,7511.01,TOI-7511.01,KP,confirmed_or_known_planet,2.3691651,1.6568848,10.4222,5394.0,0.930331,0,,2025-10-17 10:08:01,2026-05-15 16:14:29
380255458,7512.01,TOI-7512.01,KP,confirmed_or_known_planet,6.569208,12.3308301,12.0213,5712.0,1.01702,0,,2025-10-17 10:08:01,2026-05-15 16:14:29
56815340,7513.01,TOI-7513.01,KP,confirmed_or_known_planet,9.5802888,2.3912439,8.56338,6498.0,1.2427,0,,2025-10-17 10:08:01,2026-05-15 16:14:29
56815340,7513.02,TOI-7513.02,KP,confirmed_or_known_planet,1221.2709773,4.1161033,8.56338,6498.0,1.2427,0,,2025-10-17 10:08:01,2026-05-15 16:14:29
308994098,790.02,TOI-790.02,PC,candidate_for_prediction,41.0175174,2.4013155,8.9914,6988.0,1.4608001,0,,2024-03-14 16:54:32,2026-05-15 16:14:29
308994098,790.03,TOI-790.03,PC,candidate_for_prediction,,6.4367306,8.9914,6988.0,1.4608001,1,pl_orbper,2024-03-15 12:03:14,2026-05-15 16:14:29
306472057,791.01,TOI-791.01,PC,candidate_for_prediction,139.3048512,10.4668171,10.7525,6572.0,1.42962,0,,2024-03-11 10:08:02,2026-05-15 16:14:29
306472057,791.02,TOI-791.02,PC,candidate_for_prediction,928.0455814,12.0672714,10.7525,6572.0,1.42962,0,,2026-01-19 12:03:50,2026-05-15 16:14:29
294780517,792.01,TOI-792.01,FP,false_positive_or_alarm,15.6477055,3.2193276,11.7345,5107.98,0.835807,0,,2023-04-04 16:02:02,2026-05-15 16:14:29
300013921,793.01,TOI-793.01,FP,false_positive_or_alarm,54.6616036,4.04767,10.8578,5379.0,0.8,0,,2023-04-04 16:02:02,2026-05-15 16:14:29
299945285,794.01,TOI-794.01,PC,candidate_for_prediction,52.4072665,3.3054594,10.0176,6270.01,1.59084,0,,2024-09-17 10:08:02,2026-05-15 16:14:29
278895705,795.01,TOI-795.01,PC,candidate_for_prediction,8.7609762,3.228261,10.2477,6168.88,1.3109699,0,,2026-04-17 10:08:01,2026-05-15 16:14:29
277099925,796.01,TOI-796.01,FA,false_positive_or_alarm,0.8086308,3.0352964,10.721,5780.0,1.0,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
271596225,797.01,TOI-797.01,PC,candidate_for_prediction,1.8007935,1.1904014,11.7144,3704.0,0.473702,0,,2024-02-23 10:08:02,2026-05-15 16:14:29
271596225,797.02,TOI-797.02,PC,candidate_for_prediction,4.1400062,1.3230408,11.7144,3704.0,0.473702,0,,2024-02-16 10:08:02,2026-05-15 16:14:29
271596225,797.03,TOI-797.03,PC,candidate_for_prediction,2.7309449,1.0182347,11.7144,3704.0,0.473702,0,,2024-02-23 10:08:02,2026-05-15 16:14:29
260640693,798.01,TOI-798.01,APC,candidate_for_prediction,95.2391755,,11.908,4270.0,,2,pl_rade;st_rad,2024-09-17 10:08:02,2026-05-15 16:14:29
255685030,799.01,TOI-799.01,PC,candidate_for_prediction,5.5451661,1.9448048,10.5868,5643.0,0.915519,0,,2024-02-16 10:08:02,2026-05-15 16:14:29
179308757,800.01,TOI-800.01,APC,candidate_for_prediction,0.9657303,3.2694344,12.3323,5780.0,1.0,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
177258735,801.01,TOI-801.01,PC,candidate_for_prediction,0.775701,0.9322077,7.5412,6283.39,1.3560899,0,,2026-02-26 16:00:02,2026-05-15 16:14:29
390207998,7004.01,TOI-7004.01,PC,candidate_for_prediction,9.8162989,9.90817,12.5926,5755.9,2.18,0,,2024-08-24 12:02:47,2026-05-15 16:14:29
99834321,7005.01,TOI-7005.01,APC,candidate_for_prediction,8.1420107,8.96217,12.8725,6089.0,1.27,0,,2025-02-14 12:03:07,2026-05-15 16:14:29
343336312,7006.01,TOI-7006.01,PC,candidate_for_prediction,51.9120896,9.69324,12.8066,5437.0,0.86,0,,2025-01-01 12:03:18,2026-05-15 16:14:29
289441015,7007.01,TOI-7007.01,FP,false_positive_or_alarm,1.5342604,6.09992,12.695,8194.0,1.7,0,,2025-01-14 16:02:02,2026-05-15 16:14:29
335661164,7008.01,TOI-7008.01,PC,candidate_for_prediction,0.8406912,4.77919,12.9055,5170.0,0.95,0,,2025-04-22 12:03:00,2026-05-15 16:14:29
405837291,7009.01,TOI-7009.01,PC,candidate_for_prediction,2.3206673,4.047,12.9341,4231.0,0.67,0,,2025-04-11 12:03:11,2026-05-15 16:14:29
219239945,701.01,TOI-701.01,FP,false_positive_or_alarm,13.697384,4.211945,10.966,5837.0,1.10089,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
233867481,7010.01,TOI-7010.01,PC,candidate_for_prediction,4.1976032,11.3523,13.0287,5617.0,1.18,0,,2024-10-06 12:02:45,2026-05-15 16:14:29
167631701,7011.01,TOI-7011.01,PC,candidate_for_prediction,19.394038,10.5887,12.9664,5493.0,1.08,0,,2025-08-06 12:04:41,2026-05-15 16:14:29
322369867,7012.01,TOI-7012.01,PC,candidate_for_prediction,4.0197822,9.47332,13.3792,6208.0,1.42,0,,2025-10-03 12:04:01,2026-05-15 16:14:29
67246795,7013.01,TOI-7013.01,PC,candidate_for_prediction,4.2451891,7.66981,12.6968,5358.0,1.05,0,,2025-01-30 12:03:06,2026-05-15 16:14:29
158657991,7014.01,TOI-7014.01,APC,candidate_for_prediction,0.7406805,6.53553,12.5233,6204.8,1.08,0,,2024-09-02 12:03:01,2026-05-15 16:14:29
11894726,7015.01,TOI-7015.01,PC,candidate_for_prediction,7.0687489,14.0241,14.3528,3368.0,0.47,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
16740548,7016.01,TOI-7016.01,PC,candidate_for_prediction,1.598803,15.4905,13.3901,9488.0,1.32,0,,2025-02-02 12:03:02,2026-05-15 16:14:29
1881298619,7017.01,TOI-7017.01,PC,candidate_for_prediction,5.0826878,19.0027,13.1719,6743.0,2.42,0,,2024-08-22 10:08:01,2026-05-15 16:14:29
156512187,7018.01,TOI-7018.01,PC,candidate_for_prediction,20.3158735,17.8657,12.9092,5725.0,0.91,0,,2025-01-01 12:03:18,2026-05-15 16:14:29
366119858,7019.01,TOI-7019.01,CP,confirmed_or_known_planet,48.2590904,7.87933,12.7199,5936.0,0.85,0,,2025-05-20 12:03:11,2026-05-15 16:14:29
237914496,702.01,TOI-702.01,PC,candidate_for_prediction,3.568141,2.0483578,11.8371,4015.0,0.577735,0,,2024-03-11 10:08:02,2026-05-15 16:14:29
125695940,7266.01,TOI-7266.01,PC,candidate_for_prediction,3.8789319,10.7771,11.679,6148.0,1.3,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
276385231,7267.01,TOI-7267.01,PC,candidate_for_prediction,10.3486661,8.85088,13.4182,5748.0,1.36,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
406548952,7268.01,TOI-7268.01,PC,candidate_for_prediction,13.5647678,7.43045,12.8391,5528.0,0.77,0,,2025-07-27 12:04:08,2026-05-15 16:14:29
267817947,7269.01,TOI-7269.01,PC,candidate_for_prediction,11.656295,2.94972,12.6975,4004.0,0.66,0,,2025-04-14 12:03:26,2026-05-15 16:14:29
149788158,727.01,TOI-727.01,PC,candidate_for_prediction,4.7244442,1.97562,11.0002,3653.0,0.5,0,,2026-01-25 12:03:44,2026-05-15 16:14:29
149788158,727.02,TOI-727.02,PC,candidate_for_prediction,0.7499711,1.0797147,11.0002,3653.0,0.497204,0,,2024-11-06 12:03:08,2026-05-15 16:14:29
184527843,7270.01,TOI-7270.01,PC,candidate_for_prediction,8.9197222,12.1831,12.716,6348.0,1.78,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
63232997,7271.01,TOI-7271.01,PC,candidate_for_prediction,7.1304113,12.869,12.5873,6014.0,1.93,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
398099429,7272.01,TOI-7272.01,PC,candidate_for_prediction,7.5801393,11.334,12.5626,5860.0,2.16,0,,2025-09-03 12:05:55,2026-05-15 16:14:29
63550960,7273.01,TOI-7273.01,APC,candidate_for_prediction,2.2473177,13.2774,12.1475,6037.8,1.68,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
83299322,7274.01,TOI-7274.01,PC,candidate_for_prediction,8.908871,8.82119,14.6826,3267.0,0.31,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
172376068,7275.01,TOI-7275.01,FP,false_positive_or_alarm,6.1211661,6.22933,12.585,6011.2,1.02,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
267808774,7276.01,TOI-7276.01,PC,candidate_for_prediction,14.2317652,8.27506,12.0813,5914.0,3.21,0,,2025-04-14 12:03:26,2026-05-15 16:14:29
396723723,7277.01,TOI-7277.01,PC,candidate_for_prediction,7.915274,12.1673,13.3795,5638.0,1.07,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
170440216,7278.01,TOI-7278.01,PC,candidate_for_prediction,7.6316525,15.8297,13.4783,5655.0,0.95,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
41067039,7279.01,TOI-7279.01,PC,candidate_for_prediction,3.1168715,10.6888,14.9114,3734.0,0.61,0,,2025-04-26 12:03:08,2026-05-15 16:14:29
96097215,728.01,TOI-728.01,FA,false_positive_or_alarm,1.60245,4.69411,10.5656,5648.0,0.98,0,,2023-04-03 12:03:26,2026-05-15 16:14:29
396731435,7280.01,TOI-7280.01,APC,candidate_for_prediction,0.4246068,5.92869,12.7871,5576.0,0.88,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
198358065,7281.01,TOI-7281.01,PC,candidate_for_prediction,4.3095502,6.9571,14.654,3195.0,0.27,0,,2025-10-03 12:04:01,2026-05-15 16:14:29
187495749,7514.01,TOI-7514.01,PC,candidate_for_prediction,1.8460559,9.3224473,12.8411,8155.0,1.74748,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
317882327,7515.01,TOI-7515.01,PC,candidate_for_prediction,3.5881072,12.7937899,12.9161,5983.92,1.39058,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
431871952,7516.01,TOI-7516.01,PC,candidate_for_prediction,6.2494565,14.0078708,13.6742,3544.0,0.647515,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
461547946,7517.01,TOI-7517.01,PC,candidate_for_prediction,10.3067866,7.4352018,12.6552,5592.0,1.75355,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
368184695,7518.01,TOI-7518.01,PC,candidate_for_prediction,6.4856471,10.3836366,10.7963,7884.0,1.51515,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
156678143,7519.01,TOI-7519.01,FP,false_positive_or_alarm,7.2585779,13.1523829,11.0139,6382.27,2.21837,0,,2025-12-14 12:03:49,2026-05-15 16:14:29
61538902,752.01,TOI-752.01,KP,confirmed_or_known_planet,5.7481323,13.14269,11.3743,5900.0,1.12783,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
456130294,7520.01,TOI-7520.01,APC,candidate_for_prediction,10.2461099,12.8608837,12.9273,6826.05,1.51741,0,,2025-12-14 12:03:49,2026-05-15 16:14:29
316138059,7521.01,TOI-7521.01,PC,candidate_for_prediction,0.8618404,7.173712,11.8182,6713.0,1.55818,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
459021929,7522.01,TOI-7522.01,PC,candidate_for_prediction,21.7262508,8.8490341,14.2244,3318.0,0.485371,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
238959233,7523.01,TOI-7523.01,PC,candidate_for_prediction,4.6612817,,13.1631,,,3,pl_rade;st_teff;st_rad,2025-10-31 12:04:28,2026-05-15 16:14:29
366564164,7524.01,TOI-7524.01,PC,candidate_for_prediction,7.5243992,18.7353044,12.3044,5737.0,1.75051,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
367710318,7525.01,TOI-7525.01,PC,candidate_for_prediction,1.718454,13.4816301,12.4099,4707.0,0.855395,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
141524447,7526.01,TOI-7526.01,PC,candidate_for_prediction,33.0179222,3.3258463,10.9694,6185.0,1.2477,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
138733600,7704.01,TOI-7704.01,PC,candidate_for_prediction,3.3434739,11.4670198,12.7639,5360.3,1.17,0,,2026-03-06 12:03:41,2026-05-15 16:14:29
70514245,7705.01,TOI-7705.01,PC,candidate_for_prediction,4.0477821,12.510461,12.8588,,0.800993,1,st_teff,2026-03-06 12:03:41,2026-05-15 16:14:29
25004866,7706.01,TOI-7706.01,PC,candidate_for_prediction,21.7201348,10.849117,11.4384,6750.13,0.875172,0,,2026-03-06 12:03:41,2026-05-15 16:14:29
123365281,7707.01,TOI-7707.01,PC,candidate_for_prediction,2.6103949,13.7400801,12.9726,5806.7,1.19,0,,2026-03-06 12:03:41,2026-05-15 16:14:29
321011198,7708.01,TOI-7708.01,PC,candidate_for_prediction,7.4163881,5.6863209,13.173,4811.0,0.757324,0,,2026-03-06 12:03:41,2026-05-15 16:14:29
399789568,7709.01,TOI-7709.01,PC,candidate_for_prediction,20.9202791,2.0952753,12.6363,3508.0,0.47382,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
277634430,771.01,TOI-771.01,CP,confirmed_or_known_planet,2.3260077,1.3960869,12.0874,3231.0,0.241857,0,,2025-04-21 12:03:49,2026-05-15 16:14:29
261746870,7710.01,TOI-7710.01,PC,candidate_for_prediction,3.8458539,1.255185,9.0387,5413.0,0.905553,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
1309019,7711.01,TOI-7711.01,,unlabeled_or_other,3.2425265,12.0388513,13.7671,5749.0,1.33066,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
264460009,7712.01,TOI-7712.01,PC,candidate_for_prediction,3.0925618,13.5848182,14.2441,5147.0,0.937626,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
77287067,7713.01,TOI-7713.01,,unlabeled_or_other,4.0764373,15.0649068,13.5861,6287.0,1.29241,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
423785115,7714.01,TOI-7714.01,PC,candidate_for_prediction,24.7349922,9.8427912,11.2457,5627.7,0.640764,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
200001699,7715.01,TOI-7715.01,PC,candidate_for_prediction,0.3236317,1.5426606,10.6396,4006.0,0.668868,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
200001699,7715.02,TOI-7715.02,PC,candidate_for_prediction,6.8896201,3.1579338,10.6396,4006.0,0.668868,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
46432937,7716.01,TOI-7716.01,,unlabeled_or_other,1.4404544,13.6426116,12.3718,3673.0,0.538736,0,,2026-04-10 12:04:53,2026-05-15 16:14:29
233287217,7020.01,TOI-7020.01,PC,candidate_for_prediction,3.1642475,10.4341,11.3226,6975.0,2.02,0,,2024-09-20 12:02:42,2026-05-15 16:14:29
233855268,7021.01,TOI-7021.01,PC,candidate_for_prediction,49.5355004,10.5617,12.2564,6173.0,1.33,0,,2024-09-20 12:02:42,2026-05-15 16:14:29
125366299,7022.01,TOI-7022.01,PC,candidate_for_prediction,2.8583729,16.0985,12.9085,5537.0,1.19,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
230856987,7023.01,TOI-7023.01,PC,candidate_for_prediction,2.3404152,13.0087,13.1587,6686.0,1.33,0,,2025-01-30 12:03:06,2026-05-15 16:14:29
354032153,7024.01,TOI-7024.01,PC,candidate_for_prediction,1.9639208,12.0421,14.0905,3914.3,0.71,0,,2025-03-06 12:05:33,2026-05-15 16:14:29
219803922,7025.01,TOI-7025.01,PC,candidate_for_prediction,66.9954225,11.7213,11.3683,6078.0,1.51,0,,2025-01-01 12:03:18,2026-05-15 16:14:29
219809549,7026.01,TOI-7026.01,PC,candidate_for_prediction,65.5580424,5.53264,13.0172,4340.0,0.74,0,,2025-04-11 12:03:11,2026-05-15 16:14:29
164783371,7027.01,TOI-7027.01,PC,candidate_for_prediction,4.2885021,11.61,13.0105,5937.5,1.75,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
416195843,7028.01,TOI-7028.01,PC,candidate_for_prediction,2.4596079,4.09395,12.9405,5340.0,0.92,0,,2026-03-17 12:03:58,2026-05-15 16:14:29
446166017,7029.01,TOI-7029.01,PC,candidate_for_prediction,1.9271521,13.364,14.8347,3516.0,0.55,0,,2025-01-23 12:03:27,2026-05-15 16:14:29
237928815,703.01,TOI-703.01,PC,candidate_for_prediction,8.6729683,2.28271,10.2036,5384.0,0.91,0,,2024-04-25 10:08:01,2026-05-15 16:14:29
237928815,703.02,TOI-703.02,PC,candidate_for_prediction,22.5682711,2.479501,10.2036,5384.0,0.852304,0,,2024-12-05 16:02:02,2026-05-15 16:14:29
430930679,7030.01,TOI-7030.01,PC,candidate_for_prediction,2.5604496,1.60134,9.6396,4679.0,0.77,0,,2025-01-01 12:03:18,2026-05-15 16:14:29
284592989,7031.01,TOI-7031.01,PC,candidate_for_prediction,1.7911016,7.0726104,14.367,3718.0,0.636647,0,,2024-05-31 12:02:57,2026-05-15 16:14:29
22903436,7032.01,TOI-7032.01,PC,candidate_for_prediction,17.7456043,2.44767,8.1532,4526.0,0.72,0,,2026-03-27 12:03:28,2026-05-15 16:14:29
29953537,7033.01,TOI-7033.01,PC,candidate_for_prediction,0.7312783,1.7324,10.2097,5508.0,0.97,0,,2025-03-20 12:04:04,2026-05-15 16:14:29
418981325,7034.01,TOI-7034.01,APC,candidate_for_prediction,0.9082202,5.31602,10.4875,8482.0,2.18,0,,2025-01-30 12:03:06,2026-05-15 16:14:29
366074071,7035.01,TOI-7035.01,PC,candidate_for_prediction,4.18142,14.794,10.2955,6293.8,1.76,0,,2024-10-16 12:02:49,2026-05-15 16:14:29
387346503,7282.01,TOI-7282.01,PC,candidate_for_prediction,5.3346707,11.1383,13.1439,5509.3,1.07,0,,2025-08-11 12:03:48,2026-05-15 16:14:29
298189384,7283.01,TOI-7283.01,PC,candidate_for_prediction,9.0612809,5.2778,11.4542,5876.0,1.54,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
96885837,7284.01,TOI-7284.01,APC,candidate_for_prediction,0.8760587,14.6319,12.5965,6306.0,1.41,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
60446303,7285.01,TOI-7285.01,PC,candidate_for_prediction,2.1384533,5.69421,11.2298,6708.0,1.41,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
452741216,7286.01,TOI-7286.01,PC,candidate_for_prediction,10.7994273,8.75386,12.7283,5548.0,0.99,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
199417958,7287.01,TOI-7287.01,PC,candidate_for_prediction,3.9258703,,12.7478,,,3,pl_rade;st_teff;st_rad,2025-03-07 12:05:24,2026-05-15 16:14:29
405689470,7288.01,TOI-7288.01,PC,candidate_for_prediction,7.9871247,2.82685,12.1096,4254.0,0.68,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
291976834,7289.01,TOI-7289.01,PC,candidate_for_prediction,2.855993,13.1033,12.3769,5780.4,1.43,0,,2025-08-16 12:04:08,2026-05-15 16:14:29
144138509,729.01,TOI-729.01,FA,false_positive_or_alarm,,4.6946202,10.5568,6023.2,1.23299,1,pl_orbper,2025-12-11 10:08:01,2026-05-15 16:14:29
62501513,7290.01,TOI-7290.01,PC,candidate_for_prediction,3.776966,18.6742,12.4646,6446.0,1.96,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
233533589,7291.01,TOI-7291.01,PC,candidate_for_prediction,23.9712428,4.14138,12.2089,5238.0,0.88,0,,2025-09-09 12:04:04,2026-05-15 16:14:29
160255140,7292.01,TOI-7292.01,PC,candidate_for_prediction,10.641726,11.6462,13.4003,5945.0,1.17,0,,2025-08-07 12:04:56,2026-05-15 16:14:29
417514666,7293.01,TOI-7293.01,PC,candidate_for_prediction,3.3202789,12.3769,12.4712,6443.0,1.66,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
42110638,7294.01,TOI-7294.01,PC,candidate_for_prediction,1.6047466,16.7831,13.0581,5972.0,1.28,0,,2025-03-07 12:05:24,2026-05-15 16:14:29
99796664,7295.01,TOI-7295.01,APC,candidate_for_prediction,0.7729056,7.49558,13.0363,6269.0,1.21,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
233735354,7296.01,TOI-7296.01,PC,candidate_for_prediction,170.3363911,11.6916,12.8771,5621.0,0.97,0,,2025-04-14 12:03:26,2026-05-15 16:14:29
418375357,7297.01,TOI-7297.01,PC,candidate_for_prediction,8.1563148,11.3761,13.0138,6366.8,1.02,0,,2025-07-22 12:04:25,2026-05-15 16:14:29
276909255,7298.01,TOI-7298.01,PC,candidate_for_prediction,5.2554768,2.63423,11.2213,5298.0,0.86,0,,2025-08-07 12:04:56,2026-05-15 16:14:29
85216969,7299.01,TOI-7299.01,PC,candidate_for_prediction,2.7299474,9.63983,12.9491,5289.0,0.95,0,,2025-09-25 12:04:21,2026-05-15 16:14:29
187495621,7527.01,TOI-7527.01,FP,false_positive_or_alarm,3.2662137,27.0679908,11.6429,8269.68,2.35388,0,,2025-12-27 12:03:41,2026-05-15 16:14:29
252851803,7528.01,TOI-7528.01,PC,candidate_for_prediction,4.9826868,10.8333418,12.9479,5620.0,1.52093,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
117174065,7529.01,TOI-7529.01,PC,candidate_for_prediction,16.6036329,10.1120066,12.9594,6436.85,1.47487,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
61988212,753.01,TOI-753.01,APC,candidate_for_prediction,0.555255,18.630967,14.3042,5591.0,1.06168,0,,2021-10-29 12:59:15,2026-05-15 16:14:29
318491006,7530.01,TOI-7530.01,PC,candidate_for_prediction,5.1818499,6.6136506,11.3999,7571.0,1.73277,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
117772549,7531.01,TOI-7531.01,PC,candidate_for_prediction,7.8764851,3.0626531,8.855,6644.0,2.00779,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
150271800,7532.01,TOI-7532.01,PC,candidate_for_prediction,11.4031046,4.6167294,12.6445,6205.0,1.14372,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
63303430,7533.01,TOI-7533.01,PC,candidate_for_prediction,1.7518061,4.445217,12.2232,5975.0,1.29316,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
220621072,7534.01,TOI-7534.01,PC,candidate_for_prediction,14.0287826,5.2826705,11.9801,6067.0,1.53433,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
60527976,7535.01,TOI-7535.01,PC,candidate_for_prediction,7.5811936,20.9102521,12.7289,6261.0,1.1797,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
438298111,7536.01,TOI-7536.01,PC,candidate_for_prediction,3.3287841,14.9454691,12.9163,6566.0,2.75199,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
231949697,7537.01,TOI-7537.01,PC,candidate_for_prediction,0.9072056,1.7330574,11.3301,3701.0,0.492584,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
37075377,7538.01,TOI-7538.01,PC,candidate_for_prediction,28.2864647,2.7891301,8.83335,6304.0,1.85016,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
72214252,7539.01,TOI-7539.01,PC,candidate_for_prediction,8.6001093,13.1182327,12.5597,5237.17,0.850712,0,,2025-10-31 12:04:28,2026-05-15 16:14:29
335630746,778.01,TOI-778.01,CP,confirmed_or_known_planet,4.6336155,15.2453,8.69009,6780.0,1.68,0,,2024-09-10 10:08:02,2026-05-15 16:14:29
374095457,779.01,TOI-779.01,PC,candidate_for_prediction,0.7839149,,8.2158,5780.0,,2,pl_rade;st_rad,2024-09-01 12:02:56,2026-05-15 16:14:29
398943781,780.01,TOI-780.01,KP,confirmed_or_known_planet,3.0524018,13.7594,10.7875,5545.0,0.88,0,,2023-01-25 10:10:01,2026-05-15 16:14:29
413376180,781.01,TOI-781.01,KP,confirmed_or_known_planet,1.3541342,13.2236638,12.7492,5227.0,0.931471,0,,2024-09-19 10:08:01,2026-05-15 16:14:29
